age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,id,sex,marital_status,age,education,income,occupation,settlement_size
0.16363636363636364,management,single,tertiary,no,59.0 $,yes,yes,cellular,0.16666666666666669,may,0.8528198074277847,0.08333333333333333,0.8537586489973019,0.1,failure,yes,0.9198699296539417,0.0,non-single (divorced / separated / married / widowed),0.16666666666666663,high school,110103.0,skilled employee / official,0.0
0.3272727272727273,management,married,tertiary,no,1598.0,yes,yes,cellular,0.16666666666666669,may,0.6781612872268956,0.25,0.809194323912278,0.30000000000000004,failure,yes,0.9203804098142427,1.0,non-single (divorced / separated / married / widowed),0.0625,high school,60825.0,unemployed / unskilled,0.0
0.12727272727272726,management,maried,tertiary,no,0.0,yes,no,cellular,0.16666666666666669,may,0.41777294392373854,0.08333333333333333,0.0,0.0,unknown,yes,0.9208908899745438,1.0,non-single (divorced / separated / married / widowed),0.3125,high school,75100.0,unemployed / unskilled,0.0
0.2363636363636364,management,married,tertiary,no,802.0,yes,no,cellular,0.16666666666666669,may,0.429928665109881,0.08333333333333333,0.0,0.0,unknown,yes,0.921401370127569,1.0,non-single (divorced / separated / married / widowed),0.16666666666666663,high school,129327.0 $,skilled employee / official,0.0
0.18181818181818182,management,married,tertiary,no,2465.0,yes,yes,cellular,0.2,may,0.5815552925370265,0.0,0.0,0.0,unknown,yes,0.92191185028787,1.0,single,0.0625,bachelors ,95541.0,skilled employee / official,0.0
0.07272727272727275,management,single,tertiary,no,114.0,yes,no,cellular,0.2,may,0.28342023607690076,0.0,0.0,0.0,unknown,yes,0.9224223304481711,0.0,non-single (divorced / separated / married / widowed),0.29166666666666663,high school,9999999,skilled employee / official,0.0
0.3636363636363636,blue-collar,married,primary,no,1461.0,yes,no,cellular,0.2,may,0.4753526758580976,0.08333333333333333,0.40107892576521603,0.30000000000000004,failure,yes,0.9229328106011963,1.0,non-single (divorced / separated / married / widowed),0.1875,high school,51496.0,skilled employee / official,0.0
0.2,admin.,single,tertiary,no,475.0,yes,no,cellular,0.2,may,0.6602475928473173,0.0,0.0,0.0,unknown,yes,0.9234432907614973,1.0,single,0.3125,high school,102781.0,skilled employee / official,0.0
0.2545454545454546,management,single,tertiary,no,4.0,yes,no,cellular,0.2,may,0.5380506061866219,0.08333333333333333,0.8045033423243807,0.1,failure,yes,0.9239537709145225,1.0,non-single (divorced / separated / married / widowed),0.27083333333333337,high school,87494.0,unemployed / unskilled,0.0
0.2363636363636364,management,single,tertiary,no,1618.0,yes,yes,cellular,0.2,may,0.3378010940149065,0.0,0.0,0.0,unknown,yes,0.9244642510748236,1.0,single,0.5416666666666666,high school,72728.0,unemployed / unskilled,0.0
0.14545454545454545,services,single,secondary,no,-271.0,yes,no,cellular,0.2,may,0.38066600556604047,0.0,0.7927758883546375,0.1,success,yes,0.9249747312351246,1.0,non-single (divorced / separated / married / widowed),0.14583333333333337,high school,114775.0,skilled employee / official,0.0
0.6727272727272728,admin.,single,secondary,no,2166.0,yes,yes,cellular,0.2,may,0.35827388759156753,0.0,0.0,0.0,unknown,yes,0.9254852113881498,1.0,non-single (divorced / separated / married / widowed),0.10416666666666663,high school,124359.0 $,skilled employee / official,0.0
0.39999999999999997,blue-collar,married,primary,no,4031.0,yes,no,cellular,0.2,may,0.6199417804932659,0.25,0.0,0.0,unknown,yes,0.9259956915484508,1.0,non-single (divorced / separated / married / widowed),0.14583333333333337,high school,101620.0,unemployed / unskilled,0.0
0.509090909090909,services,married,primary,no,5024.0,yes,yes,cellular,0.2,may,0.4139342951281146,0.0,0.6285915327782333,1.0,other,yes,0.9265061717087519,1.0,non-single (divorced / separated / married / widowed),0.27083333333333337,high school,87964.0,unemployed / unskilled,0.0
0.5272727272727273,technician,married,secondary,no,-1944.0,yes,no,cellular,0.2,may,0.38962285275582964,0.0,0.0,0.0,unknown,yes,0.9270166518617771,1.0,single,0.27083333333333337,other / unknown,69523.0,unemployed / unskilled,0.0
0.5272727272727273,admin.,married,secondary,no,3025.0,no,no,cellular,0.2,may,0.2955759572630432,0.0,0.8279582502638669,0.1,other,yes,0.9275271320220781,1.0,non-single (divorced / separated / married / widowed),0.08333333333333337,bachelors ,109486.0,skilled employee / official,0.0
0.6909090909090909,blue-collar,married,unknown,no,2090.0,yes,no,cellular,0.2,may,0.6033076357122289,0.08333333333333333,0.0,0.0,unknown,yes,0.9280376121823792,1.0,single,0.16666666666666663,high school,77206.0,unemployed / unskilled,0.0
0.12727272727272726,technician,single,tertiary,no,0.0,yes,no,cellular,0.2,may,0.2130450081571285,0.08333333333333333,0.7927758883546375,0.6000000000000001,failure,yes,0.9285480923354044,1.0,single,0.3125,high school,53608.0,unemployed / unskilled,0.0
0.3818181818181818,management,married,tertiary,no,1429.0,yes,no,cellular,0.2,may,0.6500111960589867,0.0,0.3987334349712674,0.30000000000000004,success,yes,0.9290585724957054,1.0,non-single (divorced / separated / married / widowed),0.20833333333333337,high school,9999999,skilled employee / official,0.0
0.16363636363636364,admin.,single,secondary,no,0.0,yes,no,cellular,0.2,may,0.5636415981574482,0.08333333333333333,0.694265275008795,0.2,failure,yes,0.9295690526487306,0.0,single,0.47916666666666663,high school,116512.0,skilled employee / official,0.0
0.07272727272727275,blue-collar,single,secondary,no,311.0,yes,no,cellular,0.2,may,0.5015834426281945,0.08333333333333333,0.0,0.0,unknown,yes,0.9300795328090317,0.0,non-single (divorced / separated / married / widowed),0.02083333333333337,high school,114756.0,unemployed / unskilled,0.0
0.018181818181818188,housemaid,maried,tertiary,no,66.0,yes,no,cellular,0.2,may,0.8809698985956936,0.08333333333333333,0.0,0.0,unknown,yes,0.9305900129693327,1.0,single ,0.08333333333333337,high school,65852.0 $,unemployed / unskilled,0.0
0.4909090909090909,blue-collar,single,primary,no,2146.0,yes,no,cellular,0.2,may,0.9609417485045257,0.08333333333333333,0.8303037410578156,0.2,other,yes,0.9311004931223579,0.0,single,0.29166666666666663,high school,75626.0,unemployed / unskilled,0.0
0.3636363636363636,unemployed,married,secondary,no,-9999,yes,no,cellular,0.2,may,0.4945459198362173,0.16666666666666669,0.8373402134396615,0.2,failure,yes,0.931610973282659,1.0,non-single (divorced / separated / married / widowed),0.125,high school,127455.0,skilled employee / official,0.0
0.30909090909090914,blue-collar,married,secondary,no,62.0,yes,no,cellular,0.2,may,0.5521256517705764,0.16666666666666669,0.0,0.0,unknown,yes,0.93212145344296,0.0,single,0.27083333333333337,high school,107073.0,skilled employee / official,0.0
0.41818181818181815,admin.,married,secondary,yes,-106.0,yes,yes,cellular,0.2,may,0.3448386168068837,0.16666666666666669,0.6778468394511545,0.1,other,yes,0.9326319335959852,1.0,non-single (divorced / separated / married / widowed),0.25,high school,82196.0,unemployed / unskilled,0.0
0.41818181818181815,management,divorced,secondary,no,608.0,yes,yes,cellular,0.2,may,0.7171875499824056,0.16666666666666669,0.7599390172393566,1.0,failure,yes,0.9331424137562863,1.0,non-single (divorced / separated / married / widowed),0.27083333333333337,high school,106741.0,unemployed / unskilled,0.0
0.30909090909090914,technician,divorced,secondary,no,291.0,yes,no,cellular,0.2,may,0.5553245257669296,0.08333333333333333,0.0,0.0,unknown,yes,0.9336528939165873,0.0,non-single (divorced / separated / married / widowed),0.16666666666666663,high school,94518.0,skilled employee / official,0.0
0.41818181818181815,blue-collar,divorced,secondary,no,-184.0,yes,no,cellular,0.2,may,0.552765426569847,0.16666666666666669,0.40107892576521603,0.5,failure,yes,0.9341633740696125,1.0,non-single (divorced / separated / married / widowed),0.20833333333333337,high school,114430.0,skilled employee / official,0.0
0.30909090909090914,admin.,single,secondary,no,2345.0,yes,no,cellular,0.23333333333333334,may,0.30517257925210306,0.08333333333333333,0.809194323912278,0.2,failure,yes,0.9346738542299136,1.0,non-single (divorced / separated / married / widowed),0.125,high school,57165.0,unemployed / unskilled,0.0
0.018181818181818188,admin. ,single,secondary,no,4.0,yes,no,cellular,0.23333333333333334,may,0.47919132465372155,0.0,0.0,0.0,unknown,yes,0.9351843343829387,1.0,single,0.10416666666666663,other / unknown,109610.0,unemployed / unskilled,0.0
0.6363636363636365,admin.,married,secondary,no,6005.0,yes,no,cellular,0.23333333333333334,may,0.44144461149675285,0.0,0.7599390172393566,0.6000000000000001,failure,yes,0.9356948145432398,0.0,single,0.27083333333333337,other / unknown,113619.0,skilled employee / official,0.0
0.18181818181818182,blue-collar,married,secondary,no,-9999,yes,no,cellular,0.23333333333333334,may,0.3115703272448096,0.08333333333333333,0.0,0.0,unknown,yes,0.9362052947035409,1.0,non-single (divorced / separated / married / widowed),0.20833333333333337,high school,-5000,skilled employee / official,0.0
0.12727272727272726,management,single,tertiary,no,3041.0,yes,no,cellular,0.23333333333333334,may,0.3787466811682285,0.16666666666666669,0.0,0.0,unknown,yes,0.936715774856566,1.0,non-single (divorced / separated / married / widowed),0.125,high school,129022.0,skilled employee / official,0.0
0.3636363636363636,management,married,tertiary,no,0.0,yes,no,cellular,0.23333333333333334,may,0.3614727615879208,0.08333333333333333,0.694265275008795,0.1,success,yes,0.9372262550168671,0.0,single ,0.0625,high school,66804.0,unemployed / unskilled,0.0
0.45454545454545453,blue-collar,divorced,primary,no,603.0,yes,yes,cellular,0.23333333333333334,may,0.6819999360225195,0.0,0.0,0.0,unknown,yes,0.9377367351771682,0.0,non-single (divorced / separated / married / widowed),0.10416666666666663,high school,62689.0,unemployed / unskilled,0.0
0.2545454545454546,management,married,tertiary,no,0.0,yes,no,cellular,0.23333333333333334,may,0.18809379098557294,0.16666666666666669,0.0,0.0,unknown,yes,0.9382472153301933,1.0,single ,0.41666666666666663,high school,67619.0 $,unemployed / unskilled,0.0
0.6363636363636365,management,married,tertiary,no,0.0,yes,yes,cellular,0.23333333333333334,may,0.41457406992738527,0.0,0.8631406121730965,0.1,success,yes,0.9387576954904944,0.0,single,0.5416666666666666,high school,113495.0,unemployed / unskilled,0.0
0.2545454545454546,technician,single,tertiary,no,962.0 $,yes,no,cellular,0.23333333333333334,may,0.3544352387959436,0.0,0.0,0.0,unknown,yes,0.9392681756435195,1.0,non-single (divorced / separated / married / widowed),0.47916666666666663,high school,48632.0,unemployed / unskilled,0.0
0.5636363636363637,technician,single,tertiary,no,9999999,yes,no,cellular,0.23333333333333334,may,0.917437062154121,0.08333333333333333,0.0,0.0,unknown,yes,0.9397786558038206,1.0,non-single (divorced / separated / married / widowed),0.041666666666666685,high school,9999999,unemployed / unskilled,0.0
0.6181818181818182,blue-collar,divorced,primary,no,-9.0,yes,yes,cellular,0.23333333333333334,may,0.45679920667924856,0.0,0.0,0.0,unknown,yes,0.9402891359641217,0.0,non-single (divorced / separated / married / widowed),0.39583333333333337,high school,72385.0,unemployed / unskilled,0.0
0.2,admin.,divorced,tertiary,no,891.0,no,no,cellular,0.23333333333333334,may,0.245673522919932,0.08333333333333333,0.0,0.0,unknown,yes,0.9407996161171468,1.0,non-single (divorced / separated / married / widowed),0.14583333333333337,high school,115934.0,unemployed / unskilled,0.0
0.6727272727272728,retired,married,tertiary,no,148.0,yes,yes,cellular,0.23333333333333334,may,0.42928889031061035,0.08333333333333333,0.8607951213791478,0.1,other,yes,0.9413100962774479,0.0,single,0.41666666666666663,high school,93183.0,unemployed / unskilled,0.0
0.45454545454545453,retired,married,primary,no,0.0,no,yes,telephone,0.23333333333333334,may,0.29749528166085515,0.08333333333333333,0.8443766858215074,0.30000000000000004,failure,yes,0.941820576437749,0.0,single,0.08333333333333337,other / unknown,63506.0,unemployed / unskilled,0.0
0.3636363636363636,management,married,tertiary,no,-556.0,yes,yes,cellular,0.23333333333333334,may,0.4273695659127984,0.16666666666666669,0.8162307962941239,0.30000000000000004,failure,yes,0.9423310565907741,1.0,single,0.6666666666666666,high school,113619.0,skilled employee / official,0.0
0.29090909090909095,self-employed,single,tertiary,no,1612.0,yes,no,cellular,0.23333333333333334,may,0.2616678929016984,0.0,0.0,0.0,unknown,yes,0.9428415367510752,1.0,non-single (divorced / separated / married / widowed),0.20833333333333337,high school,121399.0,unemployed / unskilled,0.0
0.3272727272727273,self-employed,married,secondary,no,0.0,yes,no,cellular,0.3333333333333333,may,0.411375195931032,0.0,0.0,0.0,unknown,yes,0.9433520169113763,1.0,non-single (divorced / separated / married / widowed),0.29166666666666663,high school,78281.0,unemployed / unskilled,0.0
0.3454545454545454,admin.,single,secondary,no,-109.0,yes,yes,cellular,0.3333333333333333,may,0.655129394453152,0.0,0.8701770845549424,0.1,failure,yes,0.9438624970644014,1.0,single,0.375,high school,103926.0,skilled employee / official,0.0
0.3818181818181818,management,divorced,tertiary,no,0.0,yes,no,cellular,0.3333333333333333,may,0.9596621989059844,0.0,0.66846487627536,0.2,failure,yes,0.9443729772247025,0.0,single ,0.39583333333333337,high school,89097.0,unemployed / unskilled,0.0
0.036363636363636376,admin. ,married,secondary,no,4500.0,yes,no,cellular,0.3333333333333333,may,0.45999808067560183,0.08333333333333333,0.0,0.0,unknown,yes,0.9448834573777276,1.0,single,0.1875,other / unknown,80852.0,unemployed / unskilled,0.0
0.3272727272727273,services,married,secondary,no,-192.0,yes,no,cellular,0.3333333333333333,may,0.4171331691244679,0.0,0.0,0.0,unknown,yes,0.9453939375380287,0.0,non-single (divorced / separated / married / widowed),0.10416666666666663,high school,65207.0,unemployed / unskilled,0.0
0.3272727272727273,blue-collar,married,secondary,no,-438.0,no,no,cellular,0.3333333333333333,may,0.6416941236684682,0.0,0.0,0.0,unknown,yes,0.9459044176983298,1.0,non-single (divorced / separated / married / widowed),0.3125,high school,93495.0,unemployed / unskilled,0.0
0.2181818181818182,services,single,secondary,no,-701.0,yes,no,cellular,0.3333333333333333,may,0.38130578036531115,0.08333333333333333,0.0,0.0,unknown,yes,0.9464148978513549,0.0,single,0.6874999999999999,high school,121970.0,unemployed / unskilled,0.0
0.2545454545454546,management,single,tertiary,no,1400.0,yes,no,cellular,0.3333333333333333,may,0.38002623076676983,0.16666666666666669,0.0,0.0,unknown,yes,0.946925378011656,0.0,single,0.125,other / unknown,62027.0,unemployed / unskilled,0.0
0.29090909090909095,services,married,secondary,no,5293.0,yes,no,cellular,0.3333333333333333,may,0.29493618246377257,0.0,0.40342441655916467,0.6000000000000001,failure,yes,0.9474358581719571,0.0,single,0.27083333333333337,high school,88602.0,unemployed / unskilled,0.0
0.30909090909090914,blue-collar,married,secondary,no,785.0,yes,no,cellular,0.3333333333333333,may,0.7792457055116593,0.08333333333333333,0.0,0.0,unknown,yes,0.9479463383249822,0.0,non-single (divorced / separated / married / widowed),0.1875,high school,89914.0,unemployed / unskilled,0.0
0.054545454545454564,student,single,primary,no,373.0 $,yes,no,cellular,0.3333333333333333,may,0.5150187134128783,0.08333333333333333,0.0,0.0,unknown,yes,0.9484568184852833,0.0,single,0.39583333333333337,high school,83342.0,unemployed / unskilled,0.0
0.30909090909090914,management,married,tertiary,no,0.0,yes,no,cellular,0.3333333333333333,may,0.5521256517705764,0.49999999999999994,0.7059927289785382,0.2,other,yes,0.9489672986455844,0.0,single,0.1875,other / unknown,103439.0,skilled employee / official,0.0
0.3454545454545454,blue-collar,married,secondary,no,1236.0,yes,no,cellular,0.3333333333333333,may,0.5738779949457786,0.16666666666666669,0.0,0.0,unknown,yes,0.9494777787986095,0.0,single,0.125,high school,115451.0,skilled employee / official,0.0
0.2545454545454546,admin.,divorced,secondary,no,-811.0,yes,no,cellular,0.3666666666666667,may,0.22456095454400032,0.08333333333333333,0.0,0.0,unknown,yes,0.9499882589589106,0.0,single,0.08333333333333337,other / unknown,9999999,unemployed / unskilled,0.0
0.2181818181818182,entrepreneur,married,primary,no,7279.0,yes,no,cellular,0.3666666666666667,may,0.5553245257669296,0.0,0.0,0.0,unknown,yes,0.9504987391119357,1.0,non-single (divorced / separated / married / widowed),0.02083333333333337,high school,113630.0,unemployed / unskilled,0.0
0.2181818181818182,admin.,divorced,secondary,no,479.0,yes,no,cellular,0.3666666666666667,may,0.32052717443459877,0.0,0.8232672686759697,0.5,failure,yes,0.9510092192722368,1.0,non-single (divorced / separated / married / widowed),0.125,high school,125880.0,skilled employee / official,0.0
0.29090909090909095,housemaid,single,primary,no,199.0,yes,no,cellular,0.3666666666666667,may,0.7606922363328102,0.0,0.72006567374223,0.1,failure,yes,0.9515196994325379,1.0,non-single (divorced / separated / married / widowed),0.0,high school,91177.0,unemployed / unskilled,0.0
0.3272727272727273,blue-collar,married,secondary,no,1808.0,yes,no,cellular,0.3666666666666667,may,0.3493170404017783,0.0,0.0,0.0,unknown,yes,0.952030179585563,1.0,single,0.27083333333333337,high school,73266.0,unemployed / unskilled,0.0
0.16363636363636364,admin.,married,secondary,no,2.0,yes,yes,cellular,0.3666666666666667,may,0.44080483669748216,0.25,0.0,0.0,unknown,yes,0.9525406597458641,1.0,non-single (divorced / separated / married / widowed),0.08333333333333337,high school,69021.0,unemployed / unskilled,0.0
0.27272727272727276,blue-collar,married,secondary,no,-106.0,yes,yes,cellular,0.3666666666666667,may,0.4324877643069636,0.0,0.0,0.0,unknown,yes,0.9530511399061652,1.0,single,0.41666666666666663,high school,122593.0,skilled employee / official,0.0
0.6545454545454545,management,married,secondary,no,670.0,yes,no,cellular,0.3666666666666667,may,0.8048366974824855,0.0,0.0,0.0,unknown,yes,0.9535616200591903,1.0,single,0.5,high school,122180.0,skilled employee / official,0.0
0.4727272727272727,services,divorced,secondary,no,-361.0,yes,no,cellular,0.3666666666666667,may,0.6704839896356477,0.16666666666666669,0.820921777882021,0.30000000000000004,other,yes,0.9540721002194914,0.0,single,0.1875,other / unknown,75160.0,unemployed / unskilled,0.0
0.2363636363636364,blue-collar,married,primary,no,159.0,yes,yes,cellular,0.3666666666666667,may,0.5194971370077729,0.0,0.0,0.0,unknown,yes,0.9545825803797925,1.0,non-single (divorced / separated / married / widowed),0.39583333333333337,high school,81973.0,unemployed / unskilled,0.0
0.2181818181818182,admin. ,single,secondary,no,151.0,yes,no,cellular,0.3666666666666667,may,0.368510284379898,0.0,0.8701770845549424,0.1,other,yes,0.9550930605328176,1.0,single ,0.3125,high school,92194.0,unemployed / unskilled,0.0
0.5272727272727273,blue-collar,married,secondary,no,0.0,yes,no,cellular,0.3666666666666667,may,0.5783564185406732,0.0,0.0,0.0,unknown,yes,0.9556035406931187,0.0,single,0.45833333333333337,high school,9999999,unemployed / unskilled,0.0
0.30909090909090914,management,single,tertiary,no,5073.0,yes,no,cellular,0.3666666666666667,may,0.7472569655481265,0.0,0.6731558578632573,0.4,failure,yes,0.9561140208461438,1.0,single,0.25,high school,98023.0,skilled employee / official,0.0
0.30909090909090914,management,maried,secondary,no,607.0,yes,no,cellular,0.3666666666666667,may,0.28150091167908875,0.08333333333333333,0.8561041397912506,0.30000000000000004,failure,yes,0.9566245010064449,0.0,single,0.5833333333333334,high school,94868.0,unemployed / unskilled,0.0
0.2545454545454546,blue-collar,divorced,primary,no,0.0,yes,no,cellular,0.3666666666666667,may,0.4548798822814366,0.0,0.0,0.0,unknown,yes,0.957134981166746,0.0,single,0.125,other / unknown,9999999,unemployed / unskilled,0.0
0.45454545454545453,services,married,secondary,no,367.0,yes,no,cellular,0.3666666666666667,may,0.18873356578484357,0.0,0.72006567374223,0.4,success,yes,0.9576454613197711,1.0,non-single (divorced / separated / married / widowed),0.125,high school,109887.0,skilled employee / official,0.0
0.2363636363636364,blue-collar,single,secondary,no,855.0,yes,no,cellular,0.3666666666666667,may,0.3422795176098011,0.0,0.7059927289785382,0.1,success,yes,0.9581559414800722,0.0,single,0.45833333333333337,high school,98876.0,skilled employee / official,0.0
0.2,blue-collar,married,secondary,no,1240.0,yes,no,cellular,0.3666666666666667,may,0.5310130833946447,0.0,0.0,0.0,unknown,yes,0.9586664216403733,0.0,single,0.5833333333333334,high school,94962.0,unemployed / unskilled,0.0
0.45454545454545453,admin.,married,secondary,no,663.0,yes,yes,cellular,0.3666666666666667,may,0.2527110457119092,0.0,0.6450099683358738,0.6000000000000001,other,yes,0.9591769017933984,1.0,non-single (divorced / separated / married / widowed),0.45833333333333337,high school,130740.0,skilled employee / official,0.0
0.29090909090909095,services,single,secondary,no,895.0,yes,no,cellular,0.3666666666666667,may,0.9705383704935855,0.0,0.0,0.0,unknown,yes,0.9596873819536995,1.0,non-single (divorced / separated / married / widowed),0.14583333333333337,high school,94095.0,unemployed / unskilled,0.0
0.43636363636363634,blue-collar,married,primary,no,804.0,yes,no,cellular,0.3666666666666667,may,0.6711237644349184,0.08333333333333333,0.8490676674094046,0.1,success,yes,0.9601978621067246,1.0,non-single (divorced / separated / married / widowed),0.35416666666666663,high school,95071.0,unemployed / unskilled,0.0
0.3636363636363636,blue-collar,married,primary,no,-407.0 $,yes,yes,cellular,0.3666666666666667,may,0.5214164614055848,0.49999999999999994,0.0,0.0,unknown,yes,0.9607083422670257,0.0,single,0.27083333333333337,other / unknown,117308.0 $,skilled employee / official,0.0
0.45454545454545453,blue-collar,married,secondary,no,802.0,yes,yes,cellular,0.3666666666666667,may,0.17593806979943044,0.08333333333333333,0.0,0.0,unknown,yes,0.9612188224273268,0.0,single,0.27083333333333337,high school,112093.0,skilled employee / official,0.0
0.27272727272727276,admin.,single,primary,no,912.0,yes,no,cellular,0.3666666666666667,may,0.39857969994561887,0.16666666666666669,0.7716664712090998,1.0,other,yes,0.9617293025803519,1.0,single,0.35416666666666663,high school,123893.0,skilled employee / official,0.0
0.16363636363636364,admin.,single,tertiary,no,355.0,yes,no,cellular,0.3666666666666667,may,0.38066600556604047,0.0,0.0,0.0,unknown,yes,0.962239782740653,1.0,non-single (divorced / separated / married / widowed),0.22916666666666663,high school,80189.0,unemployed / unskilled,0.0
0.43636363636363634,technician,married,secondary,no,3.0,yes,yes,cellular,0.3666666666666667,may,0.38386487956239373,0.16666666666666669,0.0,0.0,unknown,yes,0.9627502629009541,0.0,single,0.27083333333333337,high school,124089.0,skilled employee / official,0.0
0.2545454545454546,services,single,secondary,no,0.0,yes,no,cellular,0.3666666666666667,may,0.245673522919932,0.4166666666666667,0.0,0.0,unknown,yes,0.9632607430539792,1.0,single,0.41666666666666663,high school,82673.0,unemployed / unskilled,0.0
0.3272727272727273,services,married,secondary,no,1836.0,yes,no,cellular,0.3666666666666667,may,0.470874252263203,0.08333333333333333,0.0,0.0,unknown,yes,0.9637712232142803,1.0,non-single (divorced / separated / married / widowed),0.16666666666666663,high school,88858.0,unemployed / unskilled,0.0
0.30909090909090914,management,married,tertiary,no,1425.0,yes,no,cellular,0.3666666666666667,may,0.4868686222449694,0.16666666666666669,0.0,0.0,unknown,yes,0.9642817033745814,1.0,non-single (divorced / separated / married / widowed),0.125,high school,80540.0,unemployed / unskilled,0.0
0.41818181818181815,self-employed,divorced,tertiary,no,963.0,yes,no,cellular,0.3666666666666667,may,0.3288442468251173,0.3333333333333333,0.0,0.0,unknown,yes,0.9647921835276065,1.0,non-single (divorced / separated / married / widowed),0.08333333333333337,high school,84228.0,unemployed / unskilled,0.0
0.6727272727272728,admin.,married,secondary,no,145.0,yes,no,telephone,0.3666666666666667,may,0.3467579412046957,0.08333333333333333,0.6755013486572059,1.0,success,yes,0.9653026636879076,0.0,single,0.41666666666666663,high school,103963.0,skilled employee / official,0.0
0.2181818181818182,blue-collar,married,secondary,no,634.0,no,yes,cellular,0.3666666666666667,may,0.46255717987268447,0.16666666666666669,0.0,0.0,unknown,yes,0.9658131438409328,1.0,non-single (divorced / separated / married / widowed),0.1875,high school,102397.0,skilled employee / official,0.0
0.3272727272727273,blue-collar,married,unknown,no,87.0,yes,no,cellular,0.4,may,0.29621573206231383,0.16666666666666669,0.0,0.0,unknown,yes,0.9663236240012338,0.0,single,0.47916666666666663,high school,9999999,skilled employee / official,0.0
0.509090909090909,blue-collar,married,primary,no,-522.0,yes,no,cellular,0.4,may,0.5431688045807872,0.16666666666666669,0.0,0.0,unknown,yes,0.9668341041615349,0.0,single,0.0625,other / unknown,88260.0,unemployed / unskilled,0.0
0.2545454545454546,blue-collar,married,primary,no,319.0,yes,no,cellular,0.4,may,0.4862288474456988,0.08333333333333333,0.7083382197724868,0.1,failure,yes,0.96734458431456,1.0,single,0.29166666666666663,high school,114767.0,skilled employee / official,0.0
0.2363636363636364,admin.,single,secondary,no,0.0,yes,no,cellular,0.4,may,0.6775215124276249,0.0,0.0,0.0,unknown,yes,0.9678550644748611,1.0,non-single (divorced / separated / married / widowed),0.45833333333333337,high school,113275.0,skilled employee / official,0.0
0.2545454545454546,blue-collar,single,secondary,no,nan $,yes,no,cellular,0.4,may,0.38130578036531115,0.0,0.0,0.0,unknown,yes,0.9683655446351622,1.0,non-single (divorced / separated / married / widowed),0.27083333333333337,high school,104755.0,skilled employee / official,0.0
0.2363636363636364,blue-collar,single,primary,no,-276.0,yes,no,cellular,0.4,may,0.5348517321902686,0.0,0.0,0.0,unknown,yes,0.9688760247881874,1.0,non-single (divorced / separated / married / widowed),0.25,bachelors ,120525.0,skilled employee / official,0.0
0.45454545454545453,blue-collar,married,primary,no,4227.0,yes,no,cellular,0.4,may,0.41265474552957326,0.0,0.0,0.0,unknown,yes,0.9693865049484884,1.0,non-single (divorced / separated / married / widowed),0.125,high school,96082.0,unemployed / unskilled,0.0
0.45454545454545453,housemaid,single,primary,no,2785.0,yes,no,cellular,0.4,may,0.3557147883944849,0.0,0.0,0.0,unknown,yes,0.9698969851087895,1.0,non-single (divorced / separated / married / widowed),0.0625,high school,87227.0,unemployed / unskilled,0.0
0.29090909090909095,blue-collar,married,primary,no,1401.0,no,no,cellular,0.4,may,0.32116694923386946,0.0,0.0,0.0,unknown,yes,0.9704074652618147,1.0,non-single (divorced / separated / married / widowed),0.125,high school,69333.0,unemployed / unskilled,0.0
0.2,management,single,tertiary,no,0.0,yes,no,cellular,0.4,may,0.36531141038354475,0.0,0.0,0.0,unknown,yes,0.9709179454221157,1.0,non-single (divorced / separated / married / widowed),0.14583333333333337,high school,87777.0,unemployed / unskilled,0.0
0.29090909090909095,blue-collar,married,primary,no,1852.0,yes,no,cellular,0.4,may,0.3787466811682285,0.0,0.0,0.0,unknown,yes,0.9714284255751409,0.0,single,0.08333333333333337,other / unknown,70978.0,unemployed / unskilled,0.0
0.30909090909090914,blue-collar,married,secondary,no,462.0,yes,no,cellular,0.4,may,0.368510284379898,0.0,0.0,0.0,unknown,yes,0.971938905735442,0.0,single,0.14583333333333337,other / unknown,-5000,unemployed / unskilled,0.0
0.3818181818181818,housemaid,single,secondary,no,800.0,yes,no,cellular,0.4,may,0.5681200217523428,0.0,0.0,0.0,unknown,yes,0.972449385895743,1.0,non-single (divorced / separated / married / widowed),0.125,high school,97551.0,skilled employee / official,0.0
0.2,technician,married,secondary,no,221.0,yes,no,cellular,0.4,may,0.41905249352227986,0.0,0.8349947226457128,0.4,failure,yes,0.9729598660487682,1.0,single,0.45833333333333337,high school,78979.0,unemployed / unskilled,0.0
0.2181818181818182,blue-collar,married,secondary,no,1089.0,yes,no,cellular,0.4,may,0.24311442372284936,0.16666666666666669,0.0,0.0,unknown,yes,0.9734703462090692,1.0,single,0.35416666666666663,high school,82500.0,skilled employee / official,0.0
0.10909090909090907,admin.,divorced,secondary,no,451.0,yes,no,cellular,0.4,may,0.18425514218994898,0.0,0.7083382197724868,0.1,success,yes,0.9739808263693703,1.0,non-single (divorced / separated / married / widowed),0.125,high school,9999999,unemployed / unskilled,0.0
0.2181818181818182,blue-collar,married,secondary,no,496.0,yes,no,cellular,0.4,may,0.20408816096733934,0.0,0.0,0.0,unknown,yes,0.9744913065223955,1.0,non-single (divorced / separated / married / widowed),0.08333333333333337,high school,78762.0,unemployed / unskilled,0.0
